frame,t,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light,zone,yaw_fresh,dist,yaw,bearing,x,y,alpha_deg
1867,62.23,1,0,0,1,1,2,후면,0,,,,,,
1868,62.27,1,0,0,1,1,2,후면,0,,,,,,
1869,62.3,1,0,0,1,1,2,후면,0,,,,,,
1870,62.33,1,0,0,1,1,2,후면,0,,,,,,
1871,62.37,1,0,0,1,1,2,후면,0,,,,,,
1872,62.4,1,0,0,1,1,2,후면,0,,,,,,
1873,62.43,1,0,0,1,1,2,후면,0,,,,,,
1874,62.47,1,0,0,1,1,2,후면,0,,,,,,
1875,62.5,1,0,0,1,1,2,후면,0,,,,,,
1876,62.53,1,0,0,1,1,2,후면,0,,,,,,
1877,62.57,1,0,0,1,1,2,후면,0,,,,,,
1878,62.6,1,0,0,1,1,2,후면,0,,,,,,
1879,62.63,1,0,0,1,1,2,후면,0,,,,,,
1880,62.67,1,0,0,1,1,2,후면,0,,,,,,
1881,62.7,1,0,0,1,1,2,후면,0,1.492,-22.0,25.7,-1.213,1.169,-42.3
1882,62.73,1,0,0,1,1,2,후면,0,,,,,,
1883,62.77,1,0,0,1,1,2,후면,0,,,,,,
1884,62.8,1,0,0,1,1,2,후면,0,,,,,,
1885,62.83,1,0,0,1,1,2,후면,0,,,,,,
1886,62.87,1,0,0,1,1,2,후면,0,,,,,,
1887,62.9,1,0,0,1,1,2,후면,0,,,,,,
1888,62.93,1,0,0,1,1,2,후면,0,,,,,,
1889,62.97,0,0,0,1,1,2,후면,0,,,,,,
1890,63.0,0,0,0,1,1,2,후면,0,,,,,,
1891,63.03,0,0,0,1,1,2,후면,0,,,,,,
1892,63.07,0,0,0,1,1,2,후면,0,,,,,,
1893,63.1,0,0,0,1,1,2,후면,0,,,,,,
1894,63.13,0,0,0,1,1,2,후면,0,,,,,,
1895,63.17,0,0,0,1,1,2,후면,0,,,,,,
1896,63.2,0,0,0,1,1,2,후면,0,,,,,,
1897,63.23,0,0,0,1,1,2,후면,0,,,,,,
1898,63.27,0,0,0,1,1,2,후면,0,,,,,,
1899,63.3,0,0,0,1,0,2,후면,0,,,,,,
1900,63.33,0,0,0,1,1,2,후면,0,,,,,,
1901,63.37,0,0,0,0,0,2,후면,0,,,,,,
1902,63.4,0,0,0,0,0,2,후면,0,,,,,,
1903,63.43,0,0,0,0,0,2,후면,0,,,,,,
1904,63.47,0,0,0,0,0,2,후면,0,,,,,,
1905,63.5,0,0,0,0,0,2,후면,0,,,,,,
1906,63.53,0,0,0,0,0,2,후면,0,,,,,,
1907,63.57,0,0,0,0,0,2,후면,0,,,,,,
1908,63.6,0,0,0,0,0,2,후면,0,,,,,,
1909,63.63,0,0,0,0,0,2,후면,0,,,,,,
1910,63.67,0,0,0,0,0,2,후면,0,,,,,,
1911,63.7,0,0,0,0,0,2,후면,0,,,,,,
1912,63.73,0,0,0,0,0,2,후면,0,,,,,,
1913,63.77,0,0,0,0,0,2,후면,0,,,,,,
1914,63.8,0,0,0,0,0,2,후면,0,,,,,,
1915,63.83,0,0,0,0,0,2,후면,0,,,,,,
1916,63.87,0,0,0,0,0,2,후면,0,,,,,,
1917,63.9,0,0,0,0,0,2,후면,0,,,,,,
1918,63.93,0,0,0,0,0,2,후면,0,,,,,,
1919,63.97,0,0,0,0,0,2,후면,0,,,,,,
1920,64.0,0,0,0,0,0,2,후면,0,,,,,,
1921,64.03,0,0,0,0,0,2,후면,0,,,,,,
1922,64.07,0,0,0,0,0,2,후면,0,,,,,,
1923,64.1,0,0,0,0,0,2,후면,0,,,,,,
1924,64.13,0,0,0,0,0,2,후면,0,,,,,,
1925,64.17,0,0,0,0,0,2,후면,0,,,,,,
1926,64.2,0,0,0,0,0,2,후면,0,,,,,,
1927,64.23,0,0,0,0,0,2,후면,0,,,,,,
1928,64.27,0,0,0,0,0,1,후면,0,,,,,,
1929,64.3,0,0,0,0,0,0,후면,0,,,,,,
1930,64.33,0,0,0,0,0,0,후면,0,,,,,,
1931,64.37,0,0,0,0,0,0,후면,0,,,,,,
1932,64.4,0,0,0,0,1,0,후면,0,,,,,,
1933,64.43,0,0,0,0,0,0,후면,0,,,,,,
1934,64.47,0,0,0,0,1,0,후면,0,,,,,,
1935,64.5,0,0,0,0,1,0,후면,0,,,,,,
1936,64.53,0,0,0,0,0,0,후면,0,,,,,,
1937,64.57,0,0,0,0,0,0,후면,0,,,,,,
1938,64.6,0,0,0,0,0,0,후면,0,,,,,,
1939,64.63,0,0,0,0,0,0,후면,0,,,,,,
1940,64.67,0,0,0,0,0,0,후면,0,,,,,,
1941,64.7,0,0,0,0,0,0,후면,0,,,,,,
1942,64.73,0,0,0,0,0,0,후면,0,,,,,,
1943,64.77,0,0,0,0,1,0,후면,0,,,,,,
1944,64.8,0,0,0,0,0,0,후면,0,,,,,,
1945,64.83,0,0,0,0,0,0,후면,0,,,,,,
1946,64.87,0,0,0,0,0,0,후면,0,,,,,,
1947,64.9,0,0,0,0,0,0,후면,0,,,,,,
1948,64.93,0,0,0,0,0,0,후면,0,,,,,,
1949,64.97,0,0,0,0,0,0,후면,0,,,,,,
1950,65.0,0,0,0,0,0,0,후면,0,,,,,,
1951,65.03,0,0,0,0,0,0,후면,0,,,,,,
1952,65.07,0,0,0,0,0,0,후면,0,,,,,,
1953,65.1,0,0,0,0,0,0,후면,0,,,,,,
1954,65.13,0,0,0,0,0,0,후면,0,,,,,,
1955,65.17,0,0,0,0,0,0,후면,0,,,,,,
1956,65.2,0,0,0,0,0,0,후면,0,,,,,,
1957,65.23,0,0,0,0,0,0,후면,0,,,,,,
1958,65.27,0,0,0,0,0,0,후면,0,,,,,,
1959,65.3,0,0,0,0,0,0,후면,0,,,,,,
1960,65.33,0,0,0,0,0,0,후면,0,,,,,,
1961,65.37,0,0,0,0,0,0,후면,0,,,,,,
1962,65.4,0,0,0,0,0,0,후면,0,,,,,,
1963,65.43,0,0,0,0,0,0,후면,0,,,,,,
1964,65.47,0,0,0,0,0,0,후면,0,,,,,,
1965,65.5,0,0,0,0,1,0,후면,0,,,,,,
1966,65.53,0,0,0,0,0,0,후면,0,,,,,,
1967,65.57,0,0,0,0,0,0,후면,0,,,,,,
1968,65.6,0,0,0,0,0,0,후면,0,,,,,,
1969,65.63,0,0,0,0,1,0,후면,0,,,,,,
1970,65.67,0,0,0,0,0,0,후면,0,,,,,,
1971,65.7,0,0,0,0,0,0,후면,0,,,,,,
1972,65.73,0,1,0,0,0,0,후면,0,,,,,,
1973,65.77,0,0,0,0,1,0,후면,0,,,,,,
1974,65.8,0,0,0,0,1,0,후면,0,,,,,,
1975,65.83,0,0,0,0,1,0,후면,0,,,,,,
1976,65.87,0,0,0,0,1,0,측면(불확실),0,,,,,,
1977,65.9,0,0,0,0,1,0,측면(불확실),0,,,,,,
1978,65.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
1979,65.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
1980,66.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
1981,66.03,0,0,0,0,1,0,측면(불확실),0,,,,,,
1982,66.07,0,0,0,0,1,0,측면(불확실),0,,,,,,
1983,66.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
1984,66.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
1985,66.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
1986,66.2,0,0,0,0,1,0,측면(불확실),0,,,,,,
1987,66.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
1988,66.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
1989,66.3,0,0,0,0,1,0,측면(불확실),0,,,,,,
1990,66.33,0,0,0,0,1,0,측면(불확실),0,,,,,,
1991,66.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
1992,66.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
1993,66.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
1994,66.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
1995,66.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
1996,66.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
1997,66.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
1998,66.6,0,0,0,0,1,0,측면(불확실),0,,,,,,
1999,66.63,0,0,0,0,0,0,측면(불확실),0,,,,,,
2000,66.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
2001,66.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
2002,66.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
2003,66.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
2004,66.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
2005,66.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
2006,66.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
2007,66.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
2008,66.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
2009,66.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
2010,67.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
2011,67.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
2012,67.07,0,0,0,0,1,0,측면(불확실),0,,,,,,
2013,67.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
2014,67.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
2015,67.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
2016,67.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
2017,67.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
2018,67.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
2019,67.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
2020,67.33,0,0,0,0,0,0,측면(불확실),0,,,,,,
2021,67.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
2022,67.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
2023,67.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
2024,67.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
2025,67.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
2026,67.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
2027,67.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
2028,67.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
2029,67.63,0,0,0,0,0,0,측면(불확실),0,,,,,,
2030,67.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
2031,67.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
2032,67.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
2033,67.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
2034,67.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
2035,67.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
2036,67.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
2037,67.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
2038,67.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
2039,67.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
2040,68.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
2041,68.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
2042,68.07,0,0,0,0,0,0,측면(불확실),0,,,,,,
2043,68.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
2044,68.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
2045,68.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
2046,68.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
2047,68.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
2048,68.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
2049,68.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
2050,68.33,0,0,0,0,0,0,측면(불확실),0,,,,,,
2051,68.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
2052,68.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
2053,68.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
2054,68.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
2055,68.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
2056,68.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
2057,68.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
2058,68.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
2059,68.63,0,0,0,0,0,0,측면(불확실),0,,,,,,
2060,68.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
2061,68.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
2062,68.73,0,1,0,0,0,0,측면(불확실),0,,,,,,
2063,68.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
2064,68.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
2065,68.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
2066,68.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
2067,68.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
2068,68.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
2069,68.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
2070,69.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
2071,69.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
2072,69.07,0,0,0,0,0,0,측면(불확실),0,,,,,,
2073,69.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
2074,69.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
2075,69.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
2076,69.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
2077,69.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
2078,69.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
2079,69.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
2080,69.33,0,0,0,0,1,0,측면(불확실),0,,,,,,
2081,69.37,0,0,0,0,1,0,측면(불확실),0,,,,,,
2082,69.4,0,0,0,0,1,0,측면(불확실),0,,,,,,
2083,69.43,0,0,0,0,1,0,측면(불확실),0,,,,,,
2084,69.47,0,0,0,0,1,0,측면(불확실),0,,,,,,
2085,69.5,0,0,0,0,1,0,측면(불확실),0,,,,,,
2086,69.53,0,0,0,0,1,0,측면(불확실),0,,,,,,
2087,69.57,0,0,0,0,1,0,측면(불확실),0,,,,,,
2088,69.6,0,0,0,0,1,0,측면(불확실),0,,,,,,
2089,69.63,0,0,0,0,1,0,측면(불확실),0,,,,,,
2090,69.67,0,0,0,0,1,0,측면(불확실),0,,,,,,
2091,69.7,0,0,0,0,1,0,측면(불확실),0,,,,,,
2092,69.73,0,0,0,0,1,0,측면(불확실),0,,,,,,
2093,69.77,0,0,0,0,1,0,측면(불확실),0,,,,,,
2094,69.8,0,0,0,0,1,0,측면(불확실),0,,,,,,
2095,69.83,0,0,0,0,1,0,측면(불확실),0,,,,,,
2096,69.87,0,0,0,0,1,0,측면(불확실),0,,,,,,
2097,69.9,0,1,0,0,1,0,측면(불확실),0,,,,,,
2098,69.93,0,1,0,0,1,0,측면(불확실),0,,,,,,
2099,69.97,0,1,0,0,1,0,측면(불확실),0,,,,,,
2100,70.0,0,1,0,0,1,0,측면(불확실),0,,,,,,
2101,70.03,0,1,0,0,1,0,측면,0,,,,,,
2102,70.07,0,1,0,0,1,0,측면,0,,,,,,
2103,70.1,0,1,0,0,1,0,측면,0,,,,,,
2104,70.13,0,1,0,0,1,0,측면,0,,,,,,
2105,70.17,0,1,0,0,1,0,측면,0,,,,,,
2106,70.2,0,1,0,0,1,0,측면,0,,,,,,
2107,70.23,0,1,0,0,1,0,측면,0,,,,,,
2108,70.27,0,1,0,0,1,0,측면,0,,,,,,
2109,70.3,0,1,0,0,1,0,측면,0,,,,,,
2110,70.33,0,1,0,0,1,0,측면,0,,,,,,
2111,70.37,0,1,0,0,1,0,측면,0,,,,,,
2112,70.4,0,1,0,0,1,0,측면,0,,,,,,
2113,70.43,0,1,0,0,1,0,측면,0,,,,,,
2114,70.47,0,1,0,0,1,0,측면,0,,,,,,
2115,70.5,0,1,0,0,1,0,측면,0,,,,,,
2116,70.53,0,1,0,0,1,0,측면,0,,,,,,
2117,70.57,0,1,0,0,1,0,측면,0,,,,,,
2118,70.6,0,1,0,0,1,0,측면,0,,,,,,
2119,70.63,0,1,0,0,1,0,측면,0,,,,,,
2120,70.67,0,1,0,0,1,0,측면,0,,,,,,
2121,70.7,0,1,0,0,1,0,측면,0,,,,,,
2122,70.73,0,1,0,0,1,0,측면,0,,,,,,
2123,70.77,0,1,0,0,1,0,측면,0,,,,,,
2124,70.8,0,1,0,0,1,0,측면,0,,,,,,
2125,70.83,0,1,0,0,1,0,측면,0,,,,,,
2126,70.87,0,1,0,0,1,0,측면,0,,,,,,
2127,70.9,0,1,0,0,1,0,측면,0,,,,,,
2128,70.93,0,1,0,0,1,0,측면,0,,,,,,
2129,70.97,0,1,0,0,1,0,측면,0,,,,,,
2130,71.0,0,1,0,0,1,0,측면,0,,,,,,
2131,71.03,0,1,0,0,1,0,측면,0,,,,,,
2132,71.07,0,1,0,0,1,0,측면,0,,,,,,
2133,71.1,0,1,0,0,1,0,측면,0,,,,,,
2134,71.13,0,1,0,0,1,0,측면,0,,,,,,
2135,71.17,0,1,0,0,1,0,측면,0,,,,,,
2136,71.2,0,1,0,0,1,0,측면,0,,,,,,
2137,71.23,0,1,0,0,1,0,측면,0,,,,,,
2138,71.27,0,1,0,0,1,0,측면,0,,,,,,
2139,71.3,0,1,0,0,1,0,측면,0,,,,,,
2140,71.33,0,1,0,0,1,0,측면,0,,,,,,
2141,71.37,0,1,0,0,1,0,측면,0,,,,,,
2142,71.4,0,1,0,0,1,0,측면,0,,,,,,
2143,71.43,0,1,0,0,1,0,측면,0,,,,,,
2144,71.47,0,1,0,0,1,0,측면,0,,,,,,
2145,71.5,0,1,0,0,1,0,측면,0,,,,,,
2146,71.53,0,1,0,0,1,0,측면,0,,,,,,
2147,71.57,0,1,0,0,1,0,측면,0,,,,,,
2148,71.6,0,1,0,0,1,0,측면,0,,,,,,
2149,71.63,0,1,0,0,1,0,측면,0,,,,,,
2150,71.67,0,1,0,0,1,0,측면,0,,,,,,
2151,71.7,0,1,0,0,1,0,측면,0,,,,,,
2152,71.73,0,1,0,0,1,0,측면,0,,,,,,
2153,71.77,0,1,0,0,1,0,측면,0,,,,,,
2154,71.8,0,1,0,0,1,0,측면,0,,,,,,
2155,71.83,0,1,0,0,1,0,측면,0,,,,,,
2156,71.87,0,1,0,0,1,0,측면,0,,,,,,
2157,71.9,0,1,0,0,1,0,측면,0,,,,,,
2158,71.93,0,1,0,0,1,0,측면,0,,,,,,
2159,71.97,0,1,0,0,1,0,측면,0,,,,,,
2160,72.0,0,1,0,0,1,0,측면,0,,,,,,
2161,72.03,0,1,0,0,1,0,측면,0,,,,,,
2162,72.07,0,1,0,0,1,0,측면,0,,,,,,
2163,72.1,0,1,0,0,1,0,측면,0,,,,,,
2164,72.13,0,1,0,0,1,0,측면,0,,,,,,
2165,72.17,0,1,0,0,1,0,측면,0,,,,,,
2166,72.2,0,1,0,0,1,0,측면,0,,,,,,
2167,72.23,0,1,0,0,1,0,측면,0,,,,,,
2168,72.27,0,1,0,0,1,0,측면,0,,,,,,
2169,72.3,0,1,0,0,1,0,측면,0,,,,,,
2170,72.33,0,1,0,0,1,0,측면,0,,,,,,
2171,72.37,0,1,0,0,1,0,측면,0,,,,,,
2172,72.4,0,1,0,0,1,0,측면,0,,,,,,
2173,72.43,0,1,0,0,1,0,측면,0,,,,,,
2174,72.47,0,1,0,0,1,0,측면,0,,,,,,
2175,72.5,0,1,0,0,1,0,측면,0,,,,,,
2176,72.53,0,1,0,0,1,0,측면,0,,,,,,
2177,72.57,0,1,0,0,1,0,측면,0,,,,,,
2178,72.6,0,1,0,0,1,0,측면,0,,,,,,
2179,72.63,0,1,0,0,1,0,측면,0,,,,,,
2180,72.67,0,1,0,0,1,0,측면,0,,,,,,
2181,72.7,0,1,0,0,1,0,측면,0,,,,,,
2182,72.73,0,1,0,0,1,0,측면,0,,,,,,
2183,72.77,0,1,0,0,1,0,측면,0,,,,,,
2184,72.8,0,1,0,0,1,0,측면,0,,,,,,
2185,72.83,0,1,0,0,1,0,측면,0,,,,,,
2186,72.87,0,1,0,0,1,0,측면,0,,,,,,
2187,72.9,0,1,0,0,1,0,측면,0,,,,,,
2188,72.93,0,1,0,0,1,0,측면,0,,,,,,
2189,72.97,0,1,0,0,1,0,측면,0,,,,,,
2190,73.0,0,1,0,0,1,0,측면,0,,,,,,
2191,73.03,0,1,0,0,1,0,측면,0,,,,,,
2192,73.07,0,1,0,0,1,0,측면,0,,,,,,
2193,73.1,0,1,0,0,1,0,측면,0,,,,,,
2194,73.13,0,1,0,0,1,0,측면,0,,,,,,
2195,73.17,0,1,0,0,1,0,측면,0,,,,,,
2196,73.2,0,1,0,0,1,0,측면,0,,,,,,
2197,73.23,0,1,0,0,1,0,측면,0,,,,,,
2198,73.27,0,1,0,0,1,0,측면,0,,,,,,
2199,73.3,0,1,0,0,1,0,측면,0,,,,,,
2200,73.33,0,1,0,0,1,0,측면,0,,,,,,
2201,73.37,0,1,0,0,1,0,측면,0,,,,,,
2202,73.4,0,1,0,0,1,0,측면,0,,,,,,
2203,73.43,0,1,0,0,1,0,측면,0,,,,,,
2204,73.47,0,1,0,0,1,0,측면,0,,,,,,
2205,73.5,0,1,0,0,1,0,측면,0,,,,,,
2206,73.53,0,1,0,0,1,0,측면,0,,,,,,
2207,73.57,0,1,0,0,1,0,측면,0,,,,,,
2208,73.6,0,1,0,0,1,0,측면,0,,,,,,
2209,73.63,0,1,0,0,1,0,측면,0,,,,,,
2210,73.67,0,1,0,0,1,0,측면,0,,,,,,
2211,73.7,0,1,0,0,1,0,측면,0,,,,,,
2212,73.73,0,1,0,0,1,0,측면,0,,,,,,
2213,73.77,0,1,0,0,1,0,측면,0,,,,,,
2214,73.8,0,1,0,0,1,0,측면,0,,,,,,
2215,73.83,0,1,0,0,1,0,측면,0,,,,,,
2216,73.87,0,1,0,0,1,0,측면,0,,,,,,
2217,73.9,0,1,0,0,1,0,측면,0,,,,,,
2218,73.93,0,1,0,0,1,0,측면,0,,,,,,
2219,73.97,0,1,0,0,1,0,측면,0,,,,,,
2220,74.0,0,1,0,0,1,0,측면,0,,,,,,
2221,74.03,0,1,0,0,1,0,측면,0,,,,,,
2222,74.07,0,1,0,0,1,0,측면,0,,,,,,
2223,74.1,0,1,0,0,1,0,측면,0,,,,,,
2224,74.13,0,1,0,0,1,0,측면,0,,,,,,
2225,74.17,0,1,0,0,1,0,측면,0,,,,,,
2226,74.2,0,1,0,0,1,0,측면,0,,,,,,
2227,74.23,0,1,0,0,1,0,측면,0,,,,,,
2228,74.27,0,1,0,0,1,0,측면,0,,,,,,
2229,74.3,0,1,0,0,1,0,측면,0,,,,,,
2230,74.33,0,1,0,0,1,0,측면,0,,,,,,
2231,74.37,0,1,0,0,1,0,측면,0,,,,,,
2232,74.4,0,1,0,0,1,0,측면,0,,,,,,
2233,74.43,0,1,0,0,1,0,측면,0,,,,,,
2234,74.47,0,1,0,0,1,0,측면,0,,,,,,
2235,74.5,0,1,0,0,1,0,측면,0,,,,,,
2236,74.53,0,1,0,0,1,0,측면,0,,,,,,
2237,74.57,0,1,0,0,1,0,측면,0,,,,,,
2238,74.6,0,1,0,0,1,0,측면,0,,,,,,
2239,74.63,0,1,0,0,1,0,측면,0,,,,,,
2240,74.67,0,1,0,0,1,0,측면,0,,,,,,
2241,74.7,0,1,0,0,1,0,측면,0,,,,,,
2242,74.73,0,1,0,0,1,0,측면,0,,,,,,
2243,74.77,0,1,0,0,1,0,측면,0,,,,,,
2244,74.8,0,1,0,0,1,0,측면,0,,,,,,
2245,74.83,0,1,0,0,1,0,측면,0,,,,,,
2246,74.87,0,1,0,0,1,0,측면,0,,,,,,
2247,74.9,0,1,0,0,1,0,측면,0,,,,,,
2248,74.93,0,1,0,0,1,0,측면,0,,,,,,
2249,74.97,0,1,0,0,1,0,측면,0,,,,,,
2250,75.0,0,1,0,0,1,0,측면,0,,,,,,
2251,75.03,0,1,0,0,1,0,측면,0,,,,,,
2252,75.07,0,1,0,0,1,0,측면,0,,,,,,
2253,75.1,0,1,0,0,1,0,측면,0,,,,,,
2254,75.13,0,1,0,0,1,0,측면,0,,,,,,
2255,75.17,0,1,0,0,1,0,측면,0,,,,,,
2256,75.2,0,1,0,0,1,0,측면,0,,,,,,
2257,75.23,0,1,0,0,1,0,측면,0,,,,,,
2258,75.27,0,1,0,0,1,0,측면,0,,,,,,
2259,75.3,0,1,0,0,1,0,측면,0,,,,,,
2260,75.33,0,1,0,0,1,0,측면,0,,,,,,
2261,75.37,0,1,0,0,1,0,측면,0,,,,,,
2262,75.4,0,1,0,0,1,0,측면,0,,,,,,
2263,75.43,0,1,0,0,1,0,측면,0,,,,,,
2264,75.47,0,1,0,0,1,0,측면,0,,,,,,
2265,75.5,0,1,0,0,1,0,측면,0,,,,,,
2266,75.53,0,1,0,0,1,0,측면,0,,,,,,
2267,75.57,0,1,0,0,1,0,측면,0,,,,,,
2268,75.6,0,1,0,0,1,0,측면,0,,,,,,
2269,75.63,0,1,0,0,1,0,측면,0,,,,,,
2270,75.67,0,1,0,0,1,0,측면,0,,,,,,
2271,75.7,0,1,0,0,1,0,측면,0,,,,,,
2272,75.73,0,1,0,0,1,0,측면,0,,,,,,
2273,75.77,0,1,0,0,1,0,측면,0,,,,,,
2274,75.8,0,1,0,0,1,0,측면,0,,,,,,
2275,75.83,0,1,0,0,1,0,측면,0,,,,,,
2276,75.87,0,1,0,0,1,0,측면,0,,,,,,
2277,75.9,0,1,0,0,1,0,측면,0,,,,,,
2278,75.93,0,1,0,0,1,0,측면,0,,,,,,
2279,75.97,0,1,0,0,1,0,측면,0,,,,,,
2280,76.0,0,1,0,0,1,0,측면,0,,,,,,
2281,76.03,0,1,0,0,1,0,측면,0,,,,,,
2282,76.07,0,1,0,0,1,0,측면,0,,,,,,
2283,76.1,0,1,0,0,1,0,측면,0,,,,,,
2284,76.13,0,1,0,0,1,0,측면,0,,,,,,
2285,76.17,0,1,0,0,1,0,측면,0,,,,,,
2286,76.2,0,1,0,0,1,0,측면,0,,,,,,
2287,76.23,0,0,0,0,1,0,측면,0,,,,,,
2288,76.27,0,0,0,0,1,0,측면,0,,,,,,
2289,76.3,0,0,0,0,1,0,측면,0,,,,,,
2290,76.33,0,0,0,0,1,0,측면,0,,,,,,
2291,76.37,0,0,0,0,1,0,측면(불확실),0,,,,,,
2292,76.4,0,0,0,0,1,0,측면(불확실),0,,,,,,
2293,76.43,0,0,0,0,1,0,측면(불확실),0,,,,,,
2294,76.47,0,0,0,0,1,0,측면(불확실),0,,,,,,
2295,76.5,0,0,0,0,1,0,측면(불확실),0,,,,,,
2296,76.53,0,0,0,0,1,0,측면(불확실),0,,,,,,
2297,76.57,0,0,0,0,1,0,측면(불확실),0,,,,,,
2298,76.6,0,0,0,0,1,0,측면(불확실),0,,,,,,
2299,76.63,0,0,0,0,1,0,측면(불확실),0,,,,,,
2300,76.67,0,0,0,0,1,0,측면(불확실),0,,,,,,
2301,76.7,0,0,0,0,1,0,측면(불확실),0,,,,,,
2302,76.73,0,0,0,0,1,0,측면(불확실),0,,,,,,
2303,76.77,0,0,0,0,1,0,측면(불확실),0,,,,,,
2304,76.8,0,0,0,0,1,0,측면(불확실),0,,,,,,
2305,76.83,0,0,0,0,1,0,측면(불확실),0,,,,,,
2306,76.87,0,0,0,0,1,0,측면(불확실),0,,,,,,
2307,76.9,0,0,0,0,1,0,측면(불확실),0,,,,,,
2308,76.93,0,0,0,0,1,0,측면(불확실),0,,,,,,
2309,76.97,0,0,0,0,1,0,측면(불확실),0,,,,,,
2310,77.0,0,0,0,0,1,0,측면(불확실),0,,,,,,
