frame,t,zone,n_obs,status,x,y,theta_deg,dist_plate,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light
1852,61.73,후면,4,track(4+p),-0.608,1.497,-84.3,1.62,1,0,0,1,1,2
1853,61.77,후면,4,track(4+p),-0.606,1.492,-84.9,1.61,1,0,0,1,1,2
1854,61.8,후면,4,track(4+p),-0.6,1.477,-85.4,1.6,1,0,0,1,1,2
1855,61.83,후면,5,track(5+p),-0.599,1.474,-85.7,1.59,1,0,0,1,1,3
1856,61.87,후면,5,track(5+p),-0.594,1.462,-86.2,1.58,1,0,0,1,2,3
1857,61.9,후면,4,track(4+p),-0.59,1.451,-87.2,1.57,1,0,0,1,1,2
1858,61.93,후면,4,track(4+p),-0.587,1.443,-87.8,1.56,1,0,0,1,1,2
1859,61.97,후면,4,track(4+p),-0.583,1.434,-88.4,1.55,1,0,0,1,1,2
1860,62.0,후면,4,track(4+p),-0.581,1.429,-88.9,1.54,1,0,0,1,1,2
1861,62.03,후면,4,track(4+p),-0.579,1.425,-89.5,1.54,1,0,0,1,1,2
1862,62.07,후면,4,track(4+p),-0.577,1.419,-90.1,1.53,1,0,0,1,1,2
1863,62.1,후면,4,track(4+p),-0.573,1.409,-90.7,1.52,1,0,0,1,1,2
1864,62.13,후면,4,track(4+p),-0.568,1.397,-91.3,1.51,1,0,0,1,1,2
1865,62.17,후면,4,track(4+p),-0.567,1.393,-91.8,1.5,1,0,0,1,1,2
1866,62.2,후면,4,track(4),-0.585,1.359,-91.6,1.5,1,0,0,1,1,2
1867,62.23,후면,4,track(4),-0.594,1.336,-91.6,1.5,1,0,0,1,1,2
1868,62.27,후면,4,track(4),-0.597,1.321,-91.9,1.5,1,0,0,1,1,2
1869,62.3,후면,4,track(4),-0.598,1.312,-92.3,1.5,1,0,0,1,1,2
1870,62.33,후면,4,track(4),-0.599,1.308,-92.9,1.5,1,0,0,1,1,2
1871,62.37,후면,4,track(4),-0.598,1.308,-93.4,1.5,1,0,0,1,1,2
1872,62.4,후면,4,track(4),-0.589,1.304,-93.9,1.5,1,0,0,1,1,2
1873,62.43,후면,4,track(4),-0.581,1.303,-94.6,1.5,1,0,0,1,1,2
1874,62.47,후면,4,track(4),-0.577,1.304,-95.3,1.5,1,0,0,1,1,2
1875,62.5,후면,4,track(4),-0.573,1.306,-95.9,1.5,1,0,0,1,1,2
1876,62.53,후면,4,track(4),-0.57,1.31,-96.4,1.5,1,0,0,1,1,2
1877,62.57,후면,4,track(4),-0.566,1.317,-97.0,1.5,1,0,0,1,1,2
1878,62.6,후면,4,track(4),-0.564,1.326,-97.5,1.5,1,0,0,1,1,2
1879,62.63,후면,4,track(4),-0.562,1.336,-98.1,1.5,1,0,0,1,1,2
1880,62.67,후면,4,track(4),-0.56,1.349,-98.6,1.5,1,0,0,1,1,2
1881,62.7,후면,4,track(4+p),-0.559,1.382,-99.2,1.49,1,0,0,1,1,2
1882,62.73,후면,4,track(4),-0.559,1.391,-99.6,1.49,1,0,0,1,1,2
1883,62.77,후면,4,track(4),-0.558,1.402,-100.1,1.49,1,0,0,1,1,2
1884,62.8,후면,4,track(4),-0.557,1.414,-100.6,1.49,1,0,0,1,1,2
1885,62.83,후면,4,track(4),-0.556,1.428,-101.2,1.49,1,0,0,1,1,2
1886,62.87,후면,4,track(4),-0.554,1.444,-101.8,1.49,1,0,0,1,1,2
1887,62.9,후면,4,track(4),-0.553,1.46,-102.3,1.49,1,0,0,1,1,2
1888,62.93,후면,4,track(4),-0.551,1.477,-102.9,1.49,1,0,0,1,1,2
1889,62.97,후면,3,track(3),-0.546,1.503,-103.2,1.49,0,0,0,1,1,2
1890,63.0,후면,3,track(3),-0.542,1.528,-103.9,1.49,0,0,0,1,1,2
1891,63.03,후면,3,track(3),-0.539,1.552,-104.5,1.49,0,0,0,1,1,2
1892,63.07,후면,3,track(3),-0.537,1.575,-105.0,1.49,0,0,0,1,1,2
1893,63.1,후면,3,track(3),-0.535,1.597,-105.5,1.49,0,0,0,1,1,2
1894,63.13,후면,3,track(3),-0.534,1.618,-106.0,1.49,0,0,0,1,1,2
1895,63.17,후면,3,track(3),-0.532,1.64,-106.6,1.49,0,0,0,1,1,2
1896,63.2,후면,3,track(3),-0.53,1.661,-107.0,1.49,0,0,0,1,1,2
1897,63.23,후면,3,track(3),-0.528,1.682,-107.6,1.49,0,0,0,1,1,2
1898,63.27,후면,3,track(3),-0.527,1.702,-108.1,1.49,0,0,0,1,1,2
1899,63.3,후면,2,weak(2),-0.527,1.702,-108.1,1.49,0,0,0,1,0,2
1900,63.33,후면,3,track(3),-0.525,1.725,-109.1,1.49,0,0,0,1,1,2
1901,63.37,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1902,63.4,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1903,63.43,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1904,63.47,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1905,63.5,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1906,63.53,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1907,63.57,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1908,63.6,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1909,63.63,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1910,63.67,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1911,63.7,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1912,63.73,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1913,63.77,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1914,63.8,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1915,63.83,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1916,63.87,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1917,63.9,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1918,63.93,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1919,63.97,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1920,64.0,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1921,64.03,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1922,64.07,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1923,64.1,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1924,64.13,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1925,64.17,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1926,64.2,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1927,64.23,후면,2,weak(2),-0.525,1.725,-109.1,1.49,0,0,0,0,0,2
1928,64.27,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,1
1929,64.3,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1930,64.33,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1931,64.37,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1932,64.4,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1933,64.43,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1934,64.47,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1935,64.5,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1936,64.53,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1937,64.57,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1938,64.6,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1939,64.63,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1940,64.67,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1941,64.7,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1942,64.73,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1943,64.77,후면,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1944,64.8,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1945,64.83,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1946,64.87,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1947,64.9,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1948,64.93,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1949,64.97,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1950,65.0,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1951,65.03,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1952,65.07,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1953,65.1,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1954,65.13,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1955,65.17,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1956,65.2,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1957,65.23,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1958,65.27,후면,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1959,65.3,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1960,65.33,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1961,65.37,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1962,65.4,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1963,65.43,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1964,65.47,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1965,65.5,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1966,65.53,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1967,65.57,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1968,65.6,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1969,65.63,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1970,65.67,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1971,65.7,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1972,65.73,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,1,0,0,0,0
1973,65.77,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1974,65.8,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1975,65.83,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1976,65.87,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1977,65.9,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1978,65.93,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1979,65.97,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1980,66.0,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1981,66.03,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1982,66.07,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1983,66.1,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1984,66.13,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1985,66.17,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1986,66.2,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1987,66.23,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1988,66.27,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1989,66.3,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1990,66.33,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1991,66.37,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1992,66.4,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1993,66.43,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1994,66.47,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1995,66.5,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1996,66.53,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1997,66.57,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
1998,66.6,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
1999,66.63,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2000,66.67,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2001,66.7,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2002,66.73,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2003,66.77,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2004,66.8,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2005,66.83,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2006,66.87,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2007,66.9,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2008,66.93,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2009,66.97,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2010,67.0,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2011,67.03,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2012,67.07,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2013,67.1,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2014,67.13,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2015,67.17,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2016,67.2,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2017,67.23,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2018,67.27,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2019,67.3,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2020,67.33,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2021,67.37,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2022,67.4,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2023,67.43,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2024,67.47,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2025,67.5,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2026,67.53,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2027,67.57,측면(불확실),0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2028,67.6,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2029,67.63,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2030,67.67,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2031,67.7,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2032,67.73,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2033,67.77,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2034,67.8,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2035,67.83,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2036,67.87,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2037,67.9,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2038,67.93,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2039,67.97,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2040,68.0,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2041,68.03,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2042,68.07,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2043,68.1,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2044,68.13,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2045,68.17,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2046,68.2,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2047,68.23,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2048,68.27,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2049,68.3,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2050,68.33,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2051,68.37,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2052,68.4,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2053,68.43,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2054,68.47,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2055,68.5,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2056,68.53,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2057,68.57,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2058,68.6,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2059,68.63,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2060,68.67,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2061,68.7,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2062,68.73,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,1,0,0,0,0
2063,68.77,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2064,68.8,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2065,68.83,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2066,68.87,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2067,68.9,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2068,68.93,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2069,68.97,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2070,69.0,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2071,69.03,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2072,69.07,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2073,69.1,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2074,69.13,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2075,69.17,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2076,69.2,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2077,69.23,미확인,0,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2078,69.27,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2079,69.3,미확인,0,lost,-0.525,1.725,-109.1,1.49,0,0,0,0,0,0
2080,69.33,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2081,69.37,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2082,69.4,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2083,69.43,미확인,1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2084,69.47,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2085,69.5,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2086,69.53,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2087,69.57,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2088,69.6,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2089,69.63,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2090,69.67,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2091,69.7,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2092,69.73,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2093,69.77,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2094,69.8,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2095,69.83,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2096,69.87,측면(불확실),1,coast,-0.525,1.725,-109.1,1.49,0,0,0,0,1,0
2097,69.9,측면(불확실),2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2098,69.93,측면(불확실),2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2099,69.97,측면(불확실),2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2100,70.0,측면(불확실),2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2101,70.03,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2102,70.07,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2103,70.1,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2104,70.13,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2105,70.17,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2106,70.2,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2107,70.23,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2108,70.27,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2109,70.3,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2110,70.33,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2111,70.37,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2112,70.4,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2113,70.43,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2114,70.47,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2115,70.5,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2116,70.53,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2117,70.57,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2118,70.6,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2119,70.63,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2120,70.67,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2121,70.7,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2122,70.73,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2123,70.77,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2124,70.8,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2125,70.83,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2126,70.87,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2127,70.9,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2128,70.93,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2129,70.97,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2130,71.0,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2131,71.03,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2132,71.07,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2133,71.1,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2134,71.13,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2135,71.17,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2136,71.2,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2137,71.23,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2138,71.27,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2139,71.3,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2140,71.33,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2141,71.37,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2142,71.4,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2143,71.43,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2144,71.47,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2145,71.5,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2146,71.53,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2147,71.57,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
2148,71.6,측면,2,weak(2),-0.525,1.725,-109.1,1.49,0,1,0,0,1,0
